Picture Count,MLS #,Price,Class,Type,Status,County,AddressNew,Address,City,State,Agent - Agent Name,Listing Office 1 - Office Name,Latitude,Longitude
1,83330,29000,Residential,Single Family,Sold,Ballard,"787 Kentucky, Kevil, KY",787 Kentucky,Kevil,KY,Sharon Sanderson,Your HOME Team Realtors,36.9973008,-88.5009845
1,94549,29000,Residential,Single Family,Sold,Caldwell,"411 N Jefferson Street, Princeton, KY",411 N Jefferson Street,Princeton,KY,Ryals Farless,Farless Realty,41.8858171,-87.6427862
9,121744,29000,Residential,Single Family,Sold,Caldwell,"315 Dawson Rd, Princeton, KY",315 Dawson Rd,Princeton,KY,Crystal Oliver,RE/MAX Realty Group,36.4865843,-96.132375
1,102299,29000,Residential,Single Family,Sold,Carlisle,"6546/6548 Highway 80 E, Arlington, KY",6546/6548 Highway 80 E,Arlington,KY,Nancy Black,RE/MAX Realty Group,32.5862217,-95.1866938
1,98855,29500,Residential,Single Family,Sold,Caldwell,"309 Stone Street, Princeton, KY",309 Stone Street,Princeton,KY,Tammy L Warner,Lakeland Realty,40.7047663,-74.0097907
1,75331,29900,Residential,Single Family,Expired,Carlisle,"200 3rd Street, Arlington, KY",200 3rd Street,Arlington,KY,Larry Kelley,River Country Real Estate,36.162065,-115.1482586
1,101608,29900,Residential,Single Family,Withdrawn,Ballard,"332 Cumberland St., Wickliffe, KY",332 Cumberland St.,Wickliffe,KY,Larry Kelley,River Country Real Estate,,
1,75274,29900,Residential,Single Family,Expired,Ballard,"533 Monroe, Barlow, KY",533 Monroe,Barlow,KY,Kim Musgrave,Elite Realty,40.7449464,-74.0380326
1,73510,29900,Residential,Single Family,Sold,Caldwell,"104 Cherry Street, Princeton, KY",104 Cherry Street,Princeton,KY,Billie K Farless,Farless Realty,,
1,102899,29900,Residential,Single Family,Expired,Caldwell,"306 WHITE ST, Princeton, KY",306 WHITE ST,Princeton,KY,Melissa Wynn,Keller Williams Experience Realty Eddyville Branch,,
1,101609,29900,Residential,Single Family,Withdrawn,Ballard,"332 Cumberland St., Wickliffe, KY",332 Cumberland St.,Wickliffe,KY,Larry Kelley,River Country Real Estate,,
1,107206,29900,Residential,Single Family,Sold,Caldwell,"403 Cassidy Ave, Fredonia, KY",403 Cassidy Ave,Fredonia,KY,Melissa Wynn,Keller Williams Experience Realty Eddyville Branch,38.0201873,-84.49069540000000
1,90820,29900,Residential,Single Family,Withdrawn,Carlisle,"24 Tank St., Bardwell, KY",24 Tank St.,Bardwell,KY,Larry Kelley,River Country Real Estate,-27.4685635,153.019564
1,110675,29900,Residential,Single Family,Sold,Carlisle,"14 Church St, Bardwell, KY",14 Church St,Bardwell,KY,Larry Kelley,River Country Real Estate,,
1,90822,29900,Residential,Single Family,Withdrawn,Carlisle,"14 Church St, Bardwell, KY",14 Church St,Bardwell,KY,Larry Kelley,River Country Real Estate,,
1,95573,29900,Residential,Single Family,Withdrawn,Carlisle,"24 Tank St., Bardwell, KY",24 Tank St.,Bardwell,KY,Larry Kelley,River Country Real Estate,-27.4685635,153.019564
1,95574,29900,Residential,Single Family,Withdrawn,Carlisle,"14 Church St, Bardwell, KY",14 Church St,Bardwell,KY,Larry Kelley,River Country Real Estate,,
1,101615,29900,Residential,Single Family,Withdrawn,Carlisle,"98 Front Street, Bardwell, KY",98 Front Street,Bardwell,KY,Larry Kelley,River Country Real Estate,40.7046148,-74.007536
1,101617,29900,Residential,Single Family,Withdrawn,Carlisle,"24 Tank St., Bardwell, KY",24 Tank St.,Bardwell,KY,Larry Kelley,River Country Real Estate,-27.4685635,153.019564
1,105966,29900,Residential,Single Family,Withdrawn,Carlisle,"24 Tank St., Bardwell, KY",24 Tank St.,Bardwell,KY,Larry Kelley,River Country Real Estate,-27.4685635,153.019564
1,100941,30000,Residential,Single Family,Expired,Caldwell,"323 Cadiz Street, Princeton, KY",323 Cadiz Street,Princeton,KY,Ryals Farless,Farless Realty,32.7670711,-96.8030544
1,105970,30000,Residential,Single Family,Sold,Carlisle,"97 County Road 1302, Bardwell, KY",97 County Road 1302,Bardwell,KY,Larry Kelley,River Country Real Estate,40.1145168,-106.4954214
4,101624,30000,Residential,Single Family,Expired,Caldwell,"1018 N Jefferson, Princeton, KY",1018 N Jefferson,Princeton,KY,Brian Hill,KY Homes Realty,41.8858171,-87.6427862
3,110668,30000,Residential,Single Family,Sold,Carlisle,"226 Front St., Bardwell, KY",226 Front St.,Bardwell,KY,Larry Kelley,River Country Real Estate,,
1,79005,30000,Residential,Single Family,Sold,Caldwell,"353 Creswell Road, Princeton, KY",353 Creswell Road,Princeton,KY,Ryals Farless,Farless Realty,53.2766921,-1.245353
1,99937,30000,Residential,Single Family,Sold,Caldwell,"415 Hopkinville Street, Princeton, KY",415 Hopkinville Street,Princeton,KY,Jesse Case,RE/MAX Real Estate Services,36.7252708,-87.2660105
15,111644,30000,Residential,Single Family,Sold,Caldwell,"800 Marion Road, Princeton, KY",800 Marion Road,Princeton,KY,Melissa Wynn,Keller Williams Experience Realty Eddyville Branch,43.53999100000000,-96.7903257
1,110948,30000,Residential,Single Family,Sold,Ballard,"1057 Beech Grove Road, Wickliffe, KY",1057 Beech Grove Road,Wickliffe,KY,Kevin Rennegarbe,RE/MAX Realty Group,37.9809807,-85.7237885
1,87167,30000,Residential,Single Family,Sold,Christian,"8310 Madisonville Road, Hopkinsville, KY",8310 Madisonville Road,Hopkinsville,KY,Jennifer Blane,Exit One Real Estate,36.9783528,-87.4801488
1,81689,30000,Residential,Single Family,Sold,Calloway,"130 paddle, New Concord, KY",130 paddle,New Concord,KY,Michael Brodie,1st Ky Realty and Auction,,
1,102305,30000,Residential,Single Family,Sold,Calloway,"261 Deercrest Lane, Murray, KY",261 Deercrest Lane,Murray,KY,Shawn Stout,Crye-Leike Realty Services,36.7340155,-88.1383077
1,108155,30000,Residential,Single Family,Sold,Calloway,"1634 Olive Street, Murray, KY",1634 Olive Street,Murray,KY,Debbie Hargrove,Barger Realty,38.6355848,-90.2250112
1,93311,30700,Residential,Single Family,Sold,Calloway,"1107 Olive Street, Murray, KY",1107 Olive Street,Murray,KY,Brenda C Rowland,Kopperud Realty,38.629662,-90.195908
1,90980,30800,Residential,Single Family,Sold,Christian,"245 Quisenberry Lane, Hopkinsville, KY",245 Quisenberry Lane,Hopkinsville,KY,Michael Harris,Harris Real Estate & Auction,36.886607,-87.628136
1,87136,31000,Residential,Single Family,Sold,Caldwell,"411 N Jefferson, Princeton, KY",411 N Jefferson,Princeton,KY,Natalie K Wyatt,KY Homes Realty,41.88922490000000,-87.64286900000000
8,117925,32000,Residential,Single Family,Withdrawn,Calloway,"1621 Old Newburg Road, Murray, KY",1621 Old Newburg Road,Murray,KY,Brittany J Marchetti,Kopperud Realty,36.653999,-88.18326000000000
1,81065,32000,Residential,Single Family,Sold,Caldwell,"314 Sandlick Road, Princeton, KY",314 Sandlick Road,Princeton,KY,Billie K Farless,Farless Realty,37.1045661,-87.86897690000000
1,100219,32000,Residential,Single Family,Sold,Caldwell,"317 Baldwin Avenue, Princeton, KY",317 Baldwin Avenue,Princeton,KY,Billie K Farless,Farless Realty,35.21054230000000,-80.83054590000000
1,99787,32000,Residential,Single Family,Sold,Christian,"807 ROSE ST, Hopkinsville, KY",807 ROSE ST,Hopkinsville,KY,Joshua D Abner,Atlas Real Estate & Auction Services,38.0373158,-84.5005144
25,116289,32000,Residential,Single Family,Sold,Ballard,"231 S Fifth, Barlow, KY",231 S Fifth,Barlow,KY,Shulorn Hollowell Jeter,eXp Realty LLC,,
1,110122,32000,Residential,Single Family,Sold,Carlisle,"67 1st St, Arlington, KY",67 1st St,Arlington,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,,
19,115608,32000,Residential,Single Family,Sold,Carlisle,"89 Co Rd 1219, Arlington, KY",89 Co Rd 1219,Arlington,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,,
1,86016,32000,Residential,Single Family,Sold,Calloway,"409 S 6th St, Murray, KY",409 S 6th St,Murray,KY,Wilma Woods,Keller Williams Experience Realty,39.9436897,-75.1518368
1,89956,32000,Residential,Single Family,Sold,Calloway,"1009 Keniana, New Concord, KY",1009 Keniana,New Concord,KY,Stacey A Arnold,Crye-Leike Realty Services,-0.023559,37.906193
1,88500,32500,Residential,Single Family,Sold,Carlisle,"511 State Route 80 East, Arlington, KY",511 State Route 80 East,Arlington,KY,Ella E Burgess,C21 Service Realty,40.7269343,-98.6697482
11,114157,32500,Residential,Single Family,Sold,Carlisle,"14 Church St, Bardwell, KY",14 Church St,Bardwell,KY,Larry Kelley,River Country Real Estate,,
19,115853,32500,Residential,Single Family,Sold,Carlisle,"14 Church St, Bardwell, KY",14 Church St,Bardwell,KY,Larry Kelley,River Country Real Estate,,
1,85208,32600,Residential,Single Family,Expired,Ballard,"1970 Mayfield Rd, Wickliffe, KY",1970 Mayfield Rd,Wickliffe,KY,Deana C O'Neal,Bone & Co. Realtors,41.50846080000000,-81.59052900000000
1,75480,33000,Residential,Single Family,Sold,Carlisle,"44 SR 1371, Bardwell, KY",44 SR 1371,Bardwell,KY,Larry Kelley,River Country Real Estate,,
1,107927,33000,Residential,Single Family,Sold,Caldwell,"844 Maple, Princeton, KY",844 Maple,Princeton,KY,Tammy L Warner,Re/Max Southern Charm,,
1,96594,33705,Residential,Single Family,Sold,Christian,"105 Sanderson Dr, Hopkinsville, KY",105 Sanderson Dr,Hopkinsville,KY,Michael Harris,Harris Real Estate & Auction,,
1,102623,34000,Residential,Single Family,Sold,Carlisle,"377 U.S. Highway 62, Bardwell, KY",377 U.S. Highway 62,Bardwell,KY,Ella E Burgess,C21 Service Realty,36.8798935,-89.0065985
18,115672,34000,Residential,Single Family,Sold,Carlisle,"181 W State Route 80 W, Arlington, KY",181 W State Route 80 W,Arlington,KY,Deana C O'Neal,Bone & Co. Realtors,,
1,81915,34000,Residential,Single Family,Sold,Calloway,"12364 State Route 94 East, Murray, KY",12364 State Route 94 East,Murray,KY,Brenda C Rowland,Kopperud Realty,,
1,82211,34000,Residential,Single Family,Sold,Calloway,"1796 Glover, Kirksey, KY",1796 Glover,Kirksey,KY,Michael Brodie,1st Ky Realty and Auction,,
1,108945,34000,Residential,Single Family,Sold,Calloway,"1848 Old Salem Road, Murray, KY",1848 Old Salem Road,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,33.6393699,-84.00012510000000
1,98017,34900,Residential,Single Family,Expired,Calloway,"788 Old Salem Road, Murray, KY",788 Old Salem Road,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,33.6540343,-84.01030230000000
1,101535,34900,Residential,Single Family,Withdrawn,Calloway,"788 Old Salem Road, Murray, KY",788 Old Salem Road,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,33.6540343,-84.01030230000000
1,105824,34900,Residential,Single Family,Expired,Calloway,"127 Tearose Drive, New Concord, KY",127 Tearose Drive,New Concord,KY,Neena R Salazar,Markethouse Realty PLLC,39.3395561,-76.4111114
1,97818,34900,Residential,Single Family,Sold,Calloway,"617 N 4th St, Murray, KY",617 N 4th St,Murray,KY,Tracy G Williams,Kopperud Realty,,
1,90817,34900,Residential,Single Family,Withdrawn,Carlisle,"98 Front Street, Bardwell, KY",98 Front Street,Bardwell,KY,Larry Kelley,River Country Real Estate,40.7046148,-74.007536
17,116695,34900,Residential,Single Family,Sold,Calloway,"107 Spruce, Murray, KY",107 Spruce,Murray,KY,Shulorn Hollowell Jeter,eXp Realty LLC,,
1,101614,34900,Residential,Single Family,Withdrawn,Carlisle,"226 Front St., Bardwell, KY",226 Front St.,Bardwell,KY,Larry Kelley,River Country Real Estate,,
1,105969,34900,Residential,Single Family,Withdrawn,Carlisle,"226 Front St., Bardwell, KY",226 Front St.,Bardwell,KY,Larry Kelley,River Country Real Estate,,
1,85392,34900,Residential,Single Family,Withdrawn,Ballard,"250 N 6th street, Wickliffe, KY",250 N 6th street,Wickliffe,KY,Housman Partners,Sirk & Company Real Estate,39.95548430000000,-75.1499415
1,95565,34900,Residential,Single Family,Withdrawn,Ballard,"740 Beech Grove Road, Wickliffe, KY",740 Beech Grove Road,Wickliffe,KY,Larry Kelley,River Country Real Estate,54.9675092,-1.6392089
1,101591,34900,Residential,Single Family,Withdrawn,Ballard,"740 Beech Grove Road, Wickliffe, KY",740 Beech Grove Road,Wickliffe,KY,Larry Kelley,River Country Real Estate,54.9675092,-1.6392089
1,105950,34900,Residential,Single Family,Withdrawn,Ballard,"740 Beech Grove Road, Wickliffe, KY",740 Beech Grove Road,Wickliffe,KY,Larry Kelley,River Country Real Estate,54.9675092,-1.6392089
1,81149,35000,Residential,Single Family,Expired,Ballard,"524 W Third Street, LaCenter, KY",524 W Third Street,LaCenter,KY,Sharon K Carvell,Keller Williams Experience Realty Paducah Branch,34.10458420000000,-117.2918723
1,81627,35000,Residential,Single Family,Sold,Calloway,"709 Story, Murray, KY",709 Story,Murray,KY,Reno Anderson,Greys Properties LLC,,
1,90842,35000,Residential,Single Family,Withdrawn,Ballard,"352 Cumberland St., Wickliffe, KY",352 Cumberland St.,Wickliffe,KY,Larry Kelley,River Country Real Estate,,
1,90544,35000,Residential,Single Family,Sold,Calloway,"608 Duncan Trail, Dexter, KY",608 Duncan Trail,Dexter,KY,Cheryl A Roberts,Keller Williams Experience Realty,36.691487,-88.243375
5,105968,35000,Residential,Single Family,Active,Ballard,"332 Cumberland St., Wickliffe, KY",332 Cumberland St.,Wickliffe,KY,Larry Kelley,River Country Real Estate,,
0,94163,35000,Residential,Single Family,Sold,Calloway,"2302 OLD SALEM ROAD, Murray, KY",2302 OLD SALEM ROAD,Murray,KY,Richard Rollins,Kopperud Realty,33.6276558,-83.9990554
1,97576,35000,Residential,Single Family,Sold,Calloway,"9 Holly Tree Dr, Murray, KY",9 Holly Tree Dr,Murray,KY,Tracy G Williams,Kopperud Realty,53.2561394,-2.3941191
1,98990,35000,Residential,Single Family,Sold,Calloway,"509 S 6th Street, Murray, KY",509 S 6th Street,Murray,KY,Lynda Houck,Greys Properties LLC,39.9426228,-75.15200330000000
1,104942,35000,Residential,Single Family,Sold,Calloway,"43 Sun Valley Road, Murray, KY",43 Sun Valley Road,Murray,KY,Mark Fredrick,1st Ky Realty and Auction,,
1,112472,35000,Residential,Single Family,Sold,Calloway,"290 Cross Spann, Murray, KY",290 Cross Spann,Murray,KY,Pixie Campbell,Elite Realty,36.729273,-88.1288146
13,114218,35000,Residential,Single Family,Sold,Calloway,"32 Norris Dr, New Concord, KY",32 Norris Dr,New Concord,KY,Kim Musgrave,THE KIM MUSGRAVE TEAM,-37.758569,175.251703
1,83796,35000,Residential,Single Family,Sold,Carlisle,"92 Church St., Bardwell, KY",92 Church St.,Bardwell,KY,Larry Kelley,River Country Real Estate,-34.4304577,150.8941002
1,98115,35000,Residential,Single Family,Sold,Carlisle,"2462 State Route 1203, Bardwell, KY",2462 State Route 1203,Bardwell,KY,Ella E Burgess,C21 Service Realty,,
1,83183,35000,Residential,Single Family,Sold,Christian,"184 Hilltop Drive, Hopkinsville, KY",184 Hilltop Drive,Hopkinsville,KY,Karen Randels,Re/Max Southern Charm,40.5894313,-122.3581984
1,90954,35000,Residential,Single Family,Sold,Ballard,"140 North Second Street, Barlow, KY",140 North Second Street,Barlow,KY,Larry Kelley,River Country Real Estate,44.9844152,-93.269961
1,94210,35000,Residential,Single Family,Sold,Ballard,"319 Maple, LaCenter, KY",319 Maple,LaCenter,KY,Kimberlee R Copeland,Park Avenue Properties,,
18,118003,35000,Residential,Single Family,Sold,Ballard,"8481 Oscar Rd., LaCenter, KY",8481 Oscar Rd.,LaCenter,KY,Brian Wyatt,Keller Williams Experience Realty Paducah Branch,,
1,87394,35000,Residential,Single Family,Sold,Caldwell,"212 Linwood Dr, Princeton, KY",212 Linwood Dr,Princeton,KY,Jesse Case,RE/MAX Real Estate Services,36.0546188,-90.5054694
1,103487,35000,Residential,Single Family,Sold,Caldwell,"806 W Main Street, Princeton, KY",806 W Main Street,Princeton,KY,Jesse Case,RE/MAX Real Estate Services,,
24,120857,35000,Residential,Single Family,Sold,Caldwell,"639 Madisonville St, Princeton, KY",639 Madisonville St,Princeton,KY,Tom Waldrop,Trifecta Real Estate Services,37.1145158,-87.8744165
1,90762,35200,Residential,Single Family,Sold,Christian,"305 Wooldridge Rd, Hopkinsville, KY",305 Wooldridge Rd,Hopkinsville,KY,Michael Harris,Harris Real Estate & Auction,27.6845279,-97.3650434
1,97345,35200,Residential,Single Family,Sold,Calloway,"154 Old Shiloh Road, Murray, KY",154 Old Shiloh Road,Murray,KY,Michael Harris,Harris Real Estate & Auction,36.6996262,-88.1753511
1,87248,35500,Residential,Single Family,Expired,Christian,"104 S Fowler Ave, Hopkinsville, KY",104 S Fowler Ave,Hopkinsville,KY,Dustin Gilbert,Re/Max Southern Charm,36.8720895,-87.4964701
0,81280,35900,Residential,Single Family,Expired,Calloway,"133 Connie Dr, Murray, KY",133 Connie Dr,Murray,KY,Jennifer Cope,Keller Williams Experience Realty,34.0546664,-81.1113146
1,87274,36000,Residential,Single Family,Sold,Calloway,"2714 Thurmond Road, Murray, KY",2714 Thurmond Road,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,36.3658989,-80.9326189
1,85890,36000,Residential,Single Family,Sold,Ballard,"3599 Gum Corner Road, Wickliffe, KY",3599 Gum Corner Road,Wickliffe,KY,Jim P Lewis,RE/MAX Realty Group,37.0186828,-89.07215480000000
1,110688,36000,Residential,Single Family,Sold,Caldwell,"205 Stevens Avenue, Princeton, KY",205 Stevens Avenue,Princeton,KY,Ryals Farless,Farless Realty,32.9952601,-117.2634821
1,111312,36000,Residential,Single Family,Sold,Caldwell,"122 Baldwin Avenue, Princeton, KY",122 Baldwin Avenue,Princeton,KY,Ryals Farless,Farless Realty,35.2127218,-80.82886060000000
1,93428,36000,Residential,Single Family,Sold,Carlisle,"78 Elsey Avenue, Bardwell, KY",78 Elsey Avenue,Bardwell,KY,Nancy Black,RE/MAX Realty Group,36.8716712,-89.00827930000000
1,95753,36300,Residential,Single Family,Sold,Caldwell,"318 Williams Rd, Dawson Springs, KY",318 Williams Rd,Dawson Springs,KY,Michael Harris,Harris Real Estate & Auction,39.8892789,-82.9415499
1,102558,36500,Residential,Single Family,Expired,Calloway,"179 Brandon Rd, Hazel, KY",179 Brandon Rd,Hazel,KY,Keanu C Murphy,Trifecta Real Estate Services,41.4797818,-88.0994753
1,84623,36500,Residential,Single Family,Sold,Caldwell,"509 Dorroh St, Fredonia, KY",509 Dorroh St,Fredonia,KY,Natalie K Wyatt,KY Homes Realty,37.2049548,-88.0581787
1,86517,36500,Residential,Single Family,Sold,Caldwell,"111 N HIGHLAND, Princeton, KY",111 N HIGHLAND,Princeton,KY,Betty J Guess,C21 Land of Lakes Inc.,34.0737527,-118.338527
1,105216,36500,Residential,Single Family,Sold,Caldwell,"304 N Seminary Street, Princeton, KY",304 N Seminary Street,Princeton,KY,Ryals Farless,Farless Realty,40.9510561,-90.3653755
1,69216,37000,Residential,Single Family,Withdrawn,Ballard,"581 Clay St., Barlow, KY",581 Clay St.,Barlow,KY,Larry Kelley,River Country Real Estate,,
1,111923,37000,Residential,Single Family,Sold,Caldwell,"202 White School House Road, Dawson Springs, KY",202 White School House Road,Dawson Springs,KY,Brandon K Warfield,Coldwell Banker Service 1st Realty,37.16472410000000,-87.74285260000000
1,103657,37000,Residential,Single Family,Sold,Christian,"102 Hill Street, Hopkinsville, KY",102 Hill Street,Hopkinsville,KY,Amanda Cannon,Home Front Real Estate,,
1,104290,37250,Residential,Single Family,Sold,Caldwell,"325 N Plum, Princeton, KY",325 N Plum,Princeton,KY,Jesse Case,RE/MAX Real Estate Services,,
1,103298,37500,Residential,Single Family,Withdrawn,Ballard,"1970 Mayfield Road, Wickliffe, KY",1970 Mayfield Road,Wickliffe,KY,Larry Kelley,River Country Real Estate,41.50846080000000,-81.59052900000000
